datetime,bin1,bin2,bin3,bin4
2024-11-11 17:16:18,42.387,3.096,0.29,0.0
2024-11-11 17:16:19,42.543,3.108,0.295,0.0
2024-11-11 17:16:20,42.384,3.119,0.3,0.0
2024-11-11 17:16:21,54.788,2.269,0.295,0.0
2024-11-11 17:16:22,78.419,2.196,0.148,0.0
2024-11-11 17:16:23,84.153,2.373,0.098,0.0
2024-11-11 17:16:24,78.396,2.423,0.148,0.0
2024-11-11 17:16:25,72.352,2.513,0.295,0.0
2024-11-11 17:16:26,82.957,2.474,0.344,0.0
2024-11-11 17:16:27,83.726,2.359,0.422,0.0
2024-11-11 17:16:28,79.079,2.518,0.406,0.0
2024-11-11 17:16:29,,,,
2024-11-11 17:16:30,73.807,2.658,0.361,0.0
2024-11-11 17:16:31,70.09,2.8,0.384,0.0
2024-11-11 17:16:32,63.783,2.85,0.418,0.0
2024-11-11 17:16:33,61.394,2.84,0.386,0.0
2024-11-11 17:16:34,59.973,2.821,0.4,0.0
2024-11-11 17:16:35,59.497,2.864,0.393,0.0
2024-11-11 17:16:36,58.113,2.912,0.424,0.0
2024-11-11 17:16:37,56.838,2.945,0.416,0.0
2024-11-11 17:16:38,55.294,2.899,0.426,0.0
2024-11-11 17:16:39,54.161,2.937,0.403,0.0
2024-11-11 17:16:40,52.75,2.979,0.398,0.0
2024-11-11 17:16:41,51.386,2.989,0.379,0.0
2024-11-11 17:16:42,50.177,3.004,0.362,0.0
2024-11-11 17:16:43,49.134,2.985,0.372,0.0
2024-11-11 17:16:44,48.211,2.986,0.381,0.0
2024-11-11 17:16:45,47.219,3.012,0.377,0.0
2024-11-11 17:16:46,46.441,2.96,0.385,0.0
2024-11-11 17:16:47,45.567,2.99,0.393,0.0
2024-11-11 17:16:48,44.855,2.964,0.411,0.0
2024-11-11 17:16:49,45.217,2.966,0.417,0.0
2024-11-11 17:16:50,46.785,2.928,0.413,0.0
2024-11-11 17:16:51,47.896,2.961,0.409,0.0
2024-11-11 17:16:52,47.729,2.939,0.415,0.0
2024-11-11 17:16:53,47.663,2.923,0.429,0.0
2024-11-11 17:16:54,49.202,2.922,0.434,0.0
2024-11-11 17:16:55,50.084,2.908,0.438,0.0
2024-11-11 17:16:56,50.801,2.907,0.45,0.0
2024-11-11 17:16:57,50.916,2.93,0.454,0.0
2024-11-11 17:16:58,50.447,2.929,0.442,0.0
2024-11-11 17:16:59,49.759,2.916,0.446,0.0
2024-11-11 17:17:00,49.049,2.933,0.45,0.0
2024-11-11 17:17:01,48.455,2.932,0.453,0.0
2024-11-11 17:17:02,48.086,2.923,0.456,0.0
2024-11-11 17:17:03,48.046,2.926,0.446,0.0
2024-11-11 17:17:04,49.972,2.938,0.449,0.0
2024-11-11 17:17:05,50.918,2.924,0.459,0.0
2024-11-11 17:17:06,51.105,2.929,0.468,0.0
2024-11-11 17:17:07,51.819,2.909,0.464,0.0
2024-11-11 17:17:08,52.143,2.927,0.461,0.0
2024-11-11 17:17:09,52.155,2.907,0.457,0.0
2024-11-11 17:17:10,52.563,2.91,0.454,0.0
2024-11-11 17:17:11,53.523,2.918,0.445,0.0
2024-11-11 17:17:12,54.289,2.923,0.442,0.0
2024-11-11 17:17:13,54.849,2.902,0.456,0.0
2024-11-11 17:17:14,55.799,2.888,0.453,0.0
2024-11-11 17:17:15,57.024,2.902,0.445,0.0
2024-11-11 17:17:16,59.103,2.891,0.437,0.0
2024-11-11 17:17:17,61.05,2.904,0.43,0.0
2024-11-11 17:17:18,62.139,2.89,0.422,0.0
2024-11-11 17:17:19,63.085,2.895,0.42,0.0
2024-11-11 17:17:20,64.954,2.906,0.423,0.0
2024-11-11 17:17:21,175.267,4.262,0.593,0.0
2024-11-11 17:17:22,173.108,3.347,0.445,0.0
2024-11-11 17:17:23,210.888,3.557,0.297,0.0
2024-11-11 17:17:24,198.028,3.542,0.371,0.0
2024-11-11 17:17:25,173.542,3.439,0.415,0.0
2024-11-11 17:17:26,153.669,3.294,0.395,0.0
2024-11-11 17:17:27,149.482,3.192,0.381,0.0
2024-11-11 17:17:28,147.221,3.248,0.407,0.0
2024-11-11 17:17:29,139.874,3.157,0.461,0.0
2024-11-11 17:17:30,132.099,3.143,0.444,0.0
2024-11-11 17:17:31,129.253,2.995,0.404,0.0
2024-11-11 17:17:32,132.201,2.961,0.395,0.0
2024-11-11 17:17:33,138.542,3.015,0.364,0.0
2024-11-11 17:17:34,136.563,3.005,0.338,0.0
2024-11-11 17:17:35,131.687,2.966,0.355,0.0
2024-11-11 17:17:36,129.938,3.027,0.389,0.0
2024-11-11 17:17:37,127.356,3.019,0.4,0.0
2024-11-11 17:17:38,122.794,2.994,0.395,0.0
2024-11-11 17:17:39,118.127,2.987,0.389,0.0
2024-11-11 17:17:40,114.022,2.989,0.399,0.0
2024-11-11 17:17:41,110.231,2.969,0.394,0.0
2024-11-11 17:17:42,106.597,3.033,0.376,0.0
2024-11-11 17:17:43,103.471,3.013,0.36,0.0
2024-11-11 17:17:44,101.225,3.026,0.357,0.0
2024-11-11 17:17:45,99.656,3.02,0.355,0.0
2024-11-11 17:17:46,99.045,2.974,0.364,0.0
2024-11-11 17:17:47,99.954,2.982,0.361,0.0
2024-11-11 17:17:48,100.656,2.951,0.359,0.0
2024-11-11 17:17:49,101.171,2.996,0.357,0.0
2024-11-11 17:17:50,102.46,2.982,0.374,0.0
2024-11-11 17:17:51,,,,
2024-11-11 17:17:52,103.894,2.979,0.362,0.0
2024-11-11 17:17:53,106.029,3.047,0.349,0.0
2024-11-11 17:17:54,,,,
2024-11-11 17:17:55,,,,
2024-11-11 17:17:56,,,,
2024-11-11 17:17:57,,,,
2024-11-11 17:17:58,,,,
2024-11-11 17:17:59,,,,
2024-11-11 17:18:00,,,,
2024-11-11 17:18:01,,,,
2024-11-11 17:18:02,,,,
2024-11-11 17:18:03,,,,
2024-11-11 17:18:04,,,,
2024-11-11 17:18:05,,,,
2024-11-11 17:18:06,,,,
2024-11-11 17:18:07,,,,
2024-11-11 17:18:08,,,,
2024-11-11 17:18:09,95.426,2.957,0.35,0.0
2024-11-11 17:18:10,94.093,2.946,0.349,0.0
2024-11-11 17:18:11,92.787,2.939,0.353,0.0
2024-11-11 17:18:12,91.58,2.943,0.347,0.0
2024-11-11 17:18:13,90.657,2.931,0.346,0.0
2024-11-11 17:18:14,89.745,2.924,0.345,0.0
2024-11-11 17:18:15,88.866,2.931,0.344,0.0
2024-11-11 17:18:16,87.85,2.933,0.353,0.0
2024-11-11 17:18:17,86.785,2.95,0.352,0.0
2024-11-11 17:18:18,85.666,2.941,0.362,0.0
2024-11-11 17:18:19,84.577,2.942,0.36,0.0
2024-11-11 17:18:20,83.551,2.944,0.364,0.0
2024-11-11 17:18:21,21.605,2.416,0.589,0.0
2024-11-11 17:18:22,22.295,2.341,0.883,0.0
2024-11-11 17:18:23,22.793,2.567,0.589,0.0
2024-11-11 17:18:24,26.408,2.643,0.662,0.0
2024-11-11 17:18:25,28.808,2.568,0.707,0.0
2024-11-11 17:18:26,28.874,2.467,0.638,0.0
2024-11-11 17:18:27,28.542,2.438,0.673,0.0
2024-11-11 17:18:28,28.308,2.606,0.589,0.0
2024-11-11 17:18:29,27.55,2.584,0.622,0.0
2024-11-11 17:18:30,26.794,2.598,0.589,0.0
2024-11-11 17:18:31,26.605,2.677,0.562,0.0
2024-11-11 17:18:32,26.658,2.668,0.515,0.0
2024-11-11 17:18:33,26.305,2.73,0.544,0.0
2024-11-11 17:18:34,26.059,2.654,0.568,0.0
2024-11-11 17:18:35,25.824,2.708,0.569,0.0
2024-11-11 17:18:36,25.488,2.662,0.552,0.0
2024-11-11 17:18:37,27.818,2.621,0.537,0.0
2024-11-11 17:18:38,32.488,2.778,0.507,0.0
2024-11-11 17:18:39,34.079,2.783,0.496,0.0
2024-11-11 17:18:40,,,,
2024-11-11 17:18:41,35.787,2.727,0.505,0.0
2024-11-11 17:18:42,36.781,2.768,0.509,0.0
2024-11-11 17:18:43,36.887,2.727,0.487,0.0
2024-11-11 17:18:44,36.711,2.745,0.479,0.0
2024-11-11 17:18:45,36.336,2.744,0.471,0.0
2024-11-11 17:18:46,36.288,2.772,0.465,0.0
2024-11-11 17:18:47,36.46,2.782,0.447,0.0
2024-11-11 17:18:48,36.44,2.801,0.452,0.0
2024-11-11 17:18:49,36.555,2.783,0.437,0.0
2024-11-11 17:18:50,37.562,2.791,0.452,0.0
2024-11-11 17:18:51,38.3,2.793,0.437,0.0
2024-11-11 17:18:52,38.879,2.782,0.442,0.0
2024-11-11 17:18:53,39.127,2.775,0.437,0.0
2024-11-11 17:18:54,38.957,2.76,0.433,0.0
2024-11-11 17:18:55,38.55,2.746,0.438,0.0
2024-11-11 17:18:56,38.085,2.758,0.434,0.0
2024-11-11 17:18:57,37.752,2.753,0.43,0.0
2024-11-11 17:18:58,37.666,2.76,0.426,0.0
2024-11-11 17:18:59,37.528,2.763,0.415,0.0
2024-11-11 17:19:00,37.383,2.754,0.42,0.0
2024-11-11 17:19:01,37.35,2.742,0.417,0.0
2024-11-11 17:19:02,37.411,2.734,0.414,0.0
2024-11-11 17:19:03,37.297,2.738,0.411,0.0
2024-11-11 17:19:04,37.042,2.717,0.408,0.0
2024-11-11 17:19:05,36.719,2.7,0.406,0.0
2024-11-11 17:19:06,36.361,2.713,0.41,0.0
2024-11-11 17:19:07,36.005,2.742,0.401,0.0
2024-11-11 17:19:08,35.664,2.751,0.393,0.0
2024-11-11 17:19:09,35.388,2.772,0.403,0.0
2024-11-11 17:19:10,35.034,2.783,0.412,0.0
2024-11-11 17:19:11,34.714,2.803,0.427,0.0
2024-11-11 17:19:12,34.334,2.83,0.431,0.0
2024-11-11 17:19:13,34.063,2.831,0.422,0.0
2024-11-11 17:19:14,33.792,2.854,0.415,0.0
2024-11-11 17:19:15,34.403,2.871,0.407,0.0
2024-11-11 17:19:16,35.222,2.903,0.421,0.0
2024-11-11 17:19:17,36.091,2.911,0.424,0.0
2024-11-11 17:19:18,37.771,2.921,0.422,0.0
2024-11-11 17:19:19,39.452,2.954,0.42,0.0
2024-11-11 17:19:20,41.896,2.958,0.427,0.0
2024-11-11 17:19:21,291.412,5.674,0.299,0.0
2024-11-11 17:19:22,227.127,4.584,0.298,0.0
2024-11-11 17:19:23,173.094,3.808,0.198,0.0
2024-11-11 17:19:24,147.482,3.841,0.148,0.0
2024-11-11 17:19:25,138.118,3.801,0.178,0.0
2024-11-11 17:19:26,141.58,3.7,0.296,0.0
2024-11-11 17:19:27,132.644,3.582,0.296,0.0
2024-11-11 17:19:28,,,,
2024-11-11 17:19:29,126.561,3.308,0.428,0.0
2024-11-11 17:19:30,130.106,3.251,0.385,0.0
2024-11-11 17:19:31,124.664,3.162,0.35,0.0
2024-11-11 17:19:32,119.127,3.049,0.321,0.0
2024-11-11 17:19:33,125.085,3.026,0.319,0.0
2024-11-11 17:19:34,129.355,3.082,0.296,0.0
2024-11-11 17:19:35,125.865,3.109,0.296,0.0
2024-11-11 17:19:36,120.157,3.103,0.296,0.0
2024-11-11 17:19:37,115.676,3.081,0.296,0.0
2024-11-11 17:19:38,115.99,3.061,0.28,0.0
2024-11-11 17:19:39,121.006,3.109,0.312,0.0
2024-11-11 17:19:40,134.849,3.123,0.356,0.0
2024-11-11 17:19:41,148.683,3.281,0.353,0.0
2024-11-11 17:19:42,153.958,3.326,0.337,0.0
2024-11-11 17:19:43,158.67,3.315,0.374,0.0
2024-11-11 17:19:44,163.444,3.317,0.408,0.0
2024-11-11 17:19:45,163.128,3.3,0.415,0.0
2024-11-11 17:19:46,159.94,3.295,0.422,0.0
2024-11-11 17:19:47,155.673,3.291,0.428,0.0
2024-11-11 17:19:48,151.301,3.292,0.413,0.0
2024-11-11 17:19:49,147.13,3.293,0.399,0.0
2024-11-11 17:19:50,143.212,3.244,0.385,0.0
2024-11-11 17:19:51,140.132,3.232,0.402,0.0
2024-11-11 17:19:52,137.936,3.23,0.398,0.0
2024-11-11 17:19:53,142.822,3.266,0.404,0.0
2024-11-11 17:19:54,151.153,3.293,0.401,0.0
2024-11-11 17:19:55,158.111,3.382,0.39,0.0
2024-11-11 17:19:56,160.602,3.386,0.42,0.0
2024-11-11 17:19:57,161.964,3.385,0.433,0.0
2024-11-11 17:19:58,161.765,3.38,0.429,0.0
2024-11-11 17:19:59,159.657,3.407,0.426,0.0
2024-11-11 17:20:00,156.676,3.42,0.415,0.0
2024-11-11 17:20:01,,,,
2024-11-11 17:20:02,153.716,3.429,0.412,0.0
2024-11-11 17:20:03,153.926,3.459,0.417,0.0
2024-11-11 17:20:04,168.704,3.644,0.405,0.0
2024-11-11 17:20:05,171.048,3.692,0.409,0.0
2024-11-11 17:20:06,172.117,3.705,0.426,0.0
2024-11-11 17:20:07,173.889,3.717,0.423,0.0
2024-11-11 17:20:08,176.829,3.774,0.415,0.0
2024-11-11 17:20:09,177.295,3.775,0.418,0.0
2024-11-11 17:20:10,176.816,3.769,0.422,0.0
2024-11-11 17:20:11,180.301,3.792,0.431,0.0
2024-11-11 17:20:12,181.842,3.801,0.429,0.0
2024-11-11 17:20:13,180.689,3.816,0.42,0.0
2024-11-11 17:20:14,178.572,3.798,0.429,0.0
2024-11-11 17:20:15,175.957,3.792,0.427,0.0
2024-11-11 17:20:16,173.416,3.781,0.424,0.0
2024-11-11 17:20:17,175.284,3.795,0.422,0.0
2024-11-11 17:20:18,183.294,3.824,0.425,0.0
2024-11-11 17:20:19,194.397,3.854,0.438,0.0
2024-11-11 17:20:20,198.487,3.862,0.431,0.0
2024-11-11 17:20:21,181.535,3.355,0.297,0.0
2024-11-11 17:20:22,161.494,3.35,0.445,0.0
2024-11-11 17:20:23,222.737,4.073,0.397,0.0
2024-11-11 17:20:24,307.46,4.72,0.449,0.0
2024-11-11 17:20:25,340.108,4.891,0.42,0.0
2024-11-11 17:20:26,319.145,4.532,0.349,0.0
2024-11-11 17:20:27,300.863,4.472,0.385,0.0
2024-11-11 17:20:28,278.505,4.349,0.374,0.0
2024-11-11 17:20:29,258.818,4.269,0.398,0.0
2024-11-11 17:20:30,251.864,4.177,0.388,0.0
2024-11-11 17:20:31,247.639,4.089,0.38,0.0
2024-11-11 17:20:32,250.079,4.118,0.373,0.0
2024-11-11 17:20:33,251.234,4.237,0.367,0.0
2024-11-11 17:20:34,261.906,4.297,0.362,0.0
2024-11-11 17:20:35,271.143,4.35,0.378,0.0
2024-11-11 17:20:36,281.412,4.569,0.411,0.0
2024-11-11 17:20:37,296.975,4.756,0.422,0.0
2024-11-11 17:20:38,313.356,4.914,0.399,0.0
2024-11-11 17:20:39,332.022,5.057,0.41,0.0
2024-11-11 17:20:40,329.835,5.003,0.435,0.0
2024-11-11 17:20:41,323.262,4.902,0.442,0.0
2024-11-11 17:20:42,320.221,4.853,0.436,0.0
2024-11-11 17:20:43,313.94,4.794,0.456,0.0
2024-11-11 17:20:44,309.958,4.811,0.437,0.0
2024-11-11 17:20:45,313.082,4.797,0.443,0.0
2024-11-11 17:20:46,325.029,4.982,0.461,0.0
2024-11-11 17:20:47,338.428,5.109,0.466,0.0
2024-11-11 17:20:48,352.882,5.255,0.482,0.0
2024-11-11 17:20:49,364.619,5.284,0.466,0.0
2024-11-11 17:20:50,372.985,5.332,0.481,0.0
2024-11-11 17:20:51,379.965,5.351,0.485,0.0
2024-11-11 17:20:52,378.397,5.308,0.498,0.0
2024-11-11 17:20:53,374.761,5.31,0.492,0.0
2024-11-11 17:20:54,380.071,5.332,0.504,0.0
2024-11-11 17:20:55,399.224,5.41,0.507,0.0
2024-11-11 17:20:56,420.242,5.515,0.502,0.0
2024-11-11 17:20:57,439.856,5.61,0.497,0.0
2024-11-11 17:20:58,460.699,5.766,0.493,0.0
2024-11-11 17:20:59,470.453,5.816,0.503,0.0
2024-11-11 17:21:00,471.458,5.764,0.498,0.0
2024-11-11 17:21:01,467.055,5.736,0.501,0.0
2024-11-11 17:21:02,460.685,5.689,0.503,0.0
2024-11-11 17:21:03,,,,
2024-11-11 17:21:04,452.171,5.63,0.491,0.0
2024-11-11 17:21:05,442.878,5.534,0.487,0.0
2024-11-11 17:21:06,424.534,5.409,0.491,0.0
2024-11-11 17:21:07,415.938,5.36,0.487,0.0
2024-11-11 17:21:08,407.756,5.304,0.477,0.0
2024-11-11 17:21:09,399.824,5.259,0.473,0.0
2024-11-11 17:21:10,392.246,5.217,0.475,0.0
2024-11-11 17:21:11,384.944,5.167,0.477,0.0
2024-11-11 17:21:12,377.935,5.119,0.474,0.0
2024-11-11 17:21:13,371.236,5.087,0.465,0.0
2024-11-11 17:21:14,364.758,5.062,0.456,0.0
2024-11-11 17:21:15,358.528,5.039,0.453,0.0
2024-11-11 17:21:16,352.662,5.007,0.45,0.0
2024-11-11 17:21:17,347.304,4.977,0.442,0.0
2024-11-11 17:21:18,343.255,4.946,0.434,0.0
2024-11-11 17:21:19,339.747,4.945,0.432,0.0
2024-11-11 17:21:20,336.253,4.918,0.43,0.0
2024-11-11 17:21:21,301.859,4.14,0.0,0.0
2024-11-11 17:21:22,325.817,4.684,0.15,0.0
2024-11-11 17:21:23,280.411,4.75,0.299,0.0
2024-11-11 17:21:24,252.399,4.781,0.373,0.0
2024-11-11 17:21:25,221.761,4.46,0.417,0.0
2024-11-11 17:21:26,194.404,4.118,0.396,0.0
2024-11-11 17:21:27,172.115,3.938,0.339,0.0
2024-11-11 17:21:28,162.288,3.92,0.334,0.0
2024-11-11 17:21:29,164.697,3.84,0.396,0.0
2024-11-11 17:21:30,164.603,3.928,0.386,0.0
2024-11-11 17:21:31,168.086,3.959,0.459,0.0
2024-11-11 17:21:32,165.603,3.921,0.421,0.0
2024-11-11 17:21:33,157.959,3.864,0.456,0.0
2024-11-11 17:21:34,149.674,3.792,0.487,0.0
2024-11-11 17:21:35,142.065,3.71,0.474,0.0
2024-11-11 17:21:36,137.182,3.705,0.482,0.0
2024-11-11 17:21:37,143.862,3.757,0.506,0.0
2024-11-11 17:21:38,148.62,3.82,0.511,0.0
2024-11-11 17:21:39,149.353,3.763,0.515,0.0
2024-11-11 17:21:40,150.747,3.811,0.534,0.0
2024-11-11 17:21:41,151.276,3.782,0.551,0.0
2024-11-11 17:21:42,153.094,3.721,0.539,0.0
2024-11-11 17:21:43,152.587,3.698,0.555,0.0
2024-11-11 17:21:44,155.888,3.716,0.569,0.0
2024-11-11 17:21:45,169.21,3.752,0.57,0.0
2024-11-11 17:21:46,189.359,3.758,0.572,0.0
2024-11-11 17:21:47,208.291,3.894,0.584,0.0
2024-11-11 17:21:48,217.607,3.894,0.574,0.0
2024-11-11 17:21:49,223.107,3.882,0.575,0.0
2024-11-11 17:21:50,228.519,3.911,0.566,0.0
2024-11-11 17:21:51,234.782,3.964,0.567,0.0
2024-11-11 17:21:52,252.825,3.982,0.569,0.0
2024-11-11 17:21:53,275.117,4.02,0.561,0.0
2024-11-11 17:21:54,,,,
2024-11-11 17:21:55,295.807,4.114,0.572,0.0
2024-11-11 17:21:56,303.709,4.129,0.573,0.0
2024-11-11 17:21:57,307.613,4.186,0.565,0.0
2024-11-11 17:21:58,304.138,4.159,0.567,0.0
2024-11-11 17:21:59,299.874,4.118,0.56,0.0
2024-11-11 17:22:00,295.716,4.083,0.561,0.0
2024-11-11 17:22:01,291.376,4.091,0.554,0.0
2024-11-11 17:22:02,287.035,4.04,0.555,0.0
2024-11-11 17:22:03,282.772,4.02,0.549,0.0
2024-11-11 17:22:04,281.209,4.033,0.536,0.0
2024-11-11 17:22:05,282.761,4.046,0.538,0.0
2024-11-11 17:22:06,287.474,4.092,0.526,0.0
2024-11-11 17:22:07,289.7,4.139,0.528,0.0
2024-11-11 17:22:08,289.144,4.139,0.523,0.0
2024-11-11 17:22:09,288.781,4.146,0.525,0.0
2024-11-11 17:22:10,285.335,4.154,0.52,0.0
2024-11-11 17:22:11,280.648,4.116,0.51,0.0
2024-11-11 17:22:12,276.001,4.095,0.523,0.0
2024-11-11 17:22:13,271.528,4.069,0.524,0.0
2024-11-11 17:22:14,268.191,4.072,0.531,0.0
2024-11-11 17:22:15,267.399,4.076,0.526,0.0
2024-11-11 17:22:16,266.057,4.079,0.522,0.0
2024-11-11 17:22:17,263.381,4.066,0.524,0.0
2024-11-11 17:22:18,261.256,4.054,0.53,0.0
2024-11-11 17:22:19,258.65,4.034,0.526,0.0
2024-11-11 17:22:20,255.891,4.03,0.522,0.0
2024-11-11 17:22:21,87.094,1.97,0.295,0.0
2024-11-11 17:22:22,92.304,2.198,0.296,0.0
2024-11-11 17:22:23,120.68,2.531,0.197,0.0
2024-11-11 17:22:24,136.196,2.584,0.222,0.0
2024-11-11 17:22:25,126.496,2.552,0.415,0.0
2024-11-11 17:22:26,112.416,2.656,0.345,0.0
2024-11-11 17:22:27,100.414,2.687,0.296,0.0
2024-11-11 17:22:28,90.842,2.672,0.369,0.0
2024-11-11 17:22:29,83.69,2.879,0.394,0.0
2024-11-11 17:22:30,81.445,2.97,0.354,0.0
2024-11-11 17:22:31,86.746,2.976,0.349,0.0
2024-11-11 17:22:32,119.489,2.922,0.345,0.0
2024-11-11 17:22:33,161.281,3.055,0.32,0.0
2024-11-11 17:22:34,198.061,3.192,0.319,0.0
2024-11-11 17:22:35,242.475,3.363,0.358,0.0
2024-11-11 17:22:36,253.932,3.404,0.391,0.0
2024-11-11 17:22:37,247.178,3.383,0.368,0.0
2024-11-11 17:22:38,241.857,3.415,0.348,0.0
2024-11-11 17:22:39,235.592,3.346,0.329,0.0
2024-11-11 17:22:40,235.337,3.385,0.313,0.0
2024-11-11 17:22:41,255.049,3.468,0.341,0.0
2024-11-11 17:22:42,279.601,3.621,0.367,0.0
2024-11-11 17:22:43,,,,
2024-11-11 17:22:44,308.106,3.777,0.351,0.0
2024-11-11 17:22:45,320.542,3.82,0.337,0.0
2024-11-11 17:22:46,309.351,3.82,0.334,0.0
2024-11-11 17:22:47,299.98,3.778,0.321,0.0
2024-11-11 17:22:48,290.733,3.762,0.31,0.0
2024-11-11 17:22:49,282.793,3.731,0.309,0.0
2024-11-11 17:22:50,275.469,3.728,0.319,0.0
2024-11-11 17:22:51,268.621,3.769,0.318,0.0
2024-11-11 17:22:52,262.159,3.717,0.326,0.0
2024-11-11 17:22:53,259.711,3.715,0.353,0.0
2024-11-11 17:22:54,263.124,3.706,0.36,0.0
2024-11-11 17:22:55,277.116,3.738,0.384,0.0
2024-11-11 17:22:56,297.563,3.822,0.399,0.0
2024-11-11 17:22:57,305.079,3.891,0.404,0.0
2024-11-11 17:22:58,307.227,3.894,0.417,0.0
2024-11-11 17:22:59,304.073,3.888,0.422,0.0
2024-11-11 17:23:00,299.05,3.87,0.411,0.0
2024-11-11 17:23:01,294.788,3.846,0.416,0.0
2024-11-11 17:23:02,304.743,3.895,0.406,0.0
2024-11-11 17:23:03,315.092,4.004,0.432,0.0
2024-11-11 17:23:04,321.755,4.026,0.442,0.0
2024-11-11 17:23:05,328.519,4.047,0.439,0.0
2024-11-11 17:23:06,330.538,4.057,0.443,0.0
2024-11-11 17:23:07,329.456,4.055,0.453,0.0
2024-11-11 17:23:08,336.548,4.1,0.45,0.0
2024-11-11 17:23:09,351.967,4.206,0.441,0.0
2024-11-11 17:23:10,355.751,4.246,0.432,0.0
2024-11-11 17:23:11,352.443,4.237,0.424,0.0
2024-11-11 17:23:12,347.177,4.214,0.438,0.0
2024-11-11 17:23:13,342.584,4.186,0.441,0.0
2024-11-11 17:23:14,343.956,4.205,0.439,0.0
2024-11-11 17:23:15,346.609,4.205,0.431,0.0
2024-11-11 17:23:16,352.434,4.222,0.434,0.0
2024-11-11 17:23:17,353.792,4.202,0.437,0.0
2024-11-11 17:23:18,351.601,4.193,0.435,0.0
2024-11-11 17:23:19,349.644,4.189,0.432,0.0
2024-11-11 17:23:20,346.685,4.175,0.435,0.0
2024-11-11 17:23:21,182.135,3.349,0.594,0.0
2024-11-11 17:23:22,358.314,4.384,0.6,0.0
2024-11-11 17:23:23,405.989,4.732,0.702,0.0
2024-11-11 17:23:24,360.178,4.349,0.675,0.0
2024-11-11 17:23:25,342.332,4.367,0.6,0.0
2024-11-11 17:23:26,329.365,4.149,0.549,0.0
2024-11-11 17:23:27,304.239,4.011,0.513,0.0
2024-11-11 17:23:28,278.58,3.945,0.485,0.0
2024-11-11 17:23:29,259.113,3.843,0.431,0.0
2024-11-11 17:23:30,268.729,3.736,0.388,0.0
2024-11-11 17:23:31,298.469,3.792,0.381,0.0
2024-11-11 17:23:32,,,,
2024-11-11 17:23:33,310.569,3.734,0.374,0.0
2024-11-11 17:23:34,336.145,3.865,0.369,0.0
2024-11-11 17:23:35,408.853,4.043,0.361,0.0
2024-11-11 17:23:36,436.178,4.125,0.433,0.0
2024-11-11 17:23:37,439.716,4.174,0.425,0.0
2024-11-11 17:23:38,426.016,4.111,0.435,0.0
2024-11-11 17:23:39,407.439,4.037,0.428,0.0
2024-11-11 17:23:40,390.154,3.97,0.421,0.0
2024-11-11 17:23:41,375.371,3.895,0.415,0.0
2024-11-11 17:23:42,361.014,3.869,0.423,0.0
2024-11-11 17:23:43,347.182,3.805,0.417,0.0
2024-11-11 17:23:44,335.018,3.791,0.412,0.0
2024-11-11 17:23:45,324.904,3.803,0.419,0.0
2024-11-11 17:23:46,315.816,3.785,0.426,0.0
2024-11-11 17:23:47,307.379,3.728,0.432,0.0
2024-11-11 17:23:48,298.819,3.692,0.427,0.0
2024-11-11 17:23:49,289.917,3.685,0.423,0.0
2024-11-11 17:23:50,281.362,3.662,0.408,0.0
2024-11-11 17:23:51,273.436,3.661,0.405,0.0
2024-11-11 17:23:52,265.684,3.689,0.41,0.0
2024-11-11 17:23:53,258.299,3.678,0.416,0.0
2024-11-11 17:23:54,251.267,3.658,0.412,0.0
2024-11-11 17:23:55,244.689,3.609,0.417,0.0
2024-11-11 17:23:56,238.426,3.643,0.414,0.0
2024-11-11 17:23:57,232.569,3.626,0.419,0.0
2024-11-11 17:23:58,227.007,3.586,0.408,0.0
2024-11-11 17:23:59,221.9,3.579,0.397,0.0
2024-11-11 17:24:00,216.985,3.561,0.409,0.0
2024-11-11 17:24:01,212.419,3.537,0.414,0.0
2024-11-11 17:24:02,208.052,3.514,0.418,0.0
2024-11-11 17:24:03,203.707,3.506,0.415,0.0
2024-11-11 17:24:04,199.561,3.505,0.406,0.0
2024-11-11 17:24:05,195.653,3.484,0.41,0.0
2024-11-11 17:24:06,191.884,3.49,0.414,0.0
2024-11-11 17:24:07,188.296,3.487,0.405,0.0
2024-11-11 17:24:08,184.765,3.474,0.396,0.0
2024-11-11 17:24:09,181.488,3.436,0.412,0.0
2024-11-11 17:24:10,178.386,3.419,0.41,0.0
2024-11-11 17:24:11,175.535,3.414,0.408,0.0
2024-11-11 17:24:12,173.261,3.427,0.411,0.0
2024-11-11 17:24:13,171.011,3.428,0.403,0.0
2024-11-11 17:24:14,168.609,3.423,0.401,0.0
2024-11-11 17:24:15,,,,
2024-11-11 17:24:16,166.061,3.407,0.394,0.0
2024-11-11 17:24:17,163.581,3.39,0.403,0.0
2024-11-11 17:24:18,159.963,3.359,0.399,0.0
2024-11-11 17:24:19,158.045,3.335,0.397,0.0
2024-11-11 17:24:20,156.409,3.337,0.396,0.0
2024-11-11 17:24:21,79.087,3.181,0.0,0.0
2024-11-11 17:24:22,65.32,3.709,0.148,0.0
2024-11-11 17:24:23,58.385,3.531,0.295,0.0
2024-11-11 17:24:24,58.096,3.594,0.369,0.0
2024-11-11 17:24:25,55.959,3.389,0.354,0.0
2024-11-11 17:24:26,59.44,3.405,0.393,0.0
2024-11-11 17:24:27,71.808,3.374,0.337,0.0
2024-11-11 17:24:28,77.389,3.332,0.295,0.0
2024-11-11 17:24:29,76.975,3.484,0.328,0.0
