Datetime,CO2_1,CO2_2,CO2_3,CO2_4
2024-11-11 17:29:36,-50.0,-0.0229716855,50.652132,102.32344
2024-11-11 17:29:37,-50.0,-0.0221042715,50.652132,102.3347
2024-11-11 17:29:38,-50.0,-0.021670494,50.652132,102.3347
2024-11-11 17:29:39,-50.0,-0.021815775,50.652132,102.3347
2024-11-11 17:29:40,-50.0,-0.021992386,50.652132,102.3347
2024-11-11 17:29:41,-50.0,-0.0220261255,50.652132,102.3347
2024-11-11 17:29:42,-50.0,-0.021848251,50.652132,102.3347
2024-11-11 17:29:43,-50.0,-0.021390457,50.652132,102.32344
2024-11-11 17:29:44,-50.0,-0.020835548500000002,50.652132,102.31218
2024-11-11 17:29:45,-50.0,-0.020871179,50.652132,102.3347
2024-11-11 17:29:46,-50.0,-0.021285202,50.652132,102.32344
2024-11-11 17:29:47,-50.0,-0.0220432215,50.652132,102.3347
2024-11-11 17:29:48,-50.0,-0.022320469,50.652132,102.3347
2024-11-11 17:29:49,-50.0,-0.021481254999999998,50.652132,102.3347
2024-11-11 17:29:50,-50.0,-0.0205161205,50.652132,102.32344
2024-11-11 17:29:51,-50.0,-0.0191458675,50.652132,102.3347
2024-11-11 17:29:52,-50.0,-0.0180862435,50.652132,102.3347
2024-11-11 17:29:53,-50.0,-0.0173087065,50.652132,102.3347
2024-11-11 17:29:54,-50.0,-0.01703594,50.652132,102.32344
2024-11-11 17:29:55,-50.0,-0.017095186499999998,50.652132,102.3347
2024-11-11 17:29:56,-50.0,-0.017128191,50.652132,102.3347
2024-11-11 17:29:57,-50.0,-0.016742241,50.652132,102.3347
2024-11-11 17:29:58,-50.0,-0.015578465,50.652132,102.3347
2024-11-11 17:29:59,-50.0,-0.014150335,50.652132,102.3347
2024-11-11 17:30:00,-50.0,-0.012844124500000002,50.652132,102.3347
2024-11-11 17:30:01,-48.268337,-0.011816624,50.652132,102.3347
2024-11-11 17:30:02,-46.111447,-0.011255384,50.652132,102.3347
2024-11-11 17:30:03,-46.307396,-0.011306204,50.652132,102.3347
2024-11-11 17:30:04,-46.027128000000005,-0.0112335045,50.652132,102.32344
2024-11-11 17:30:05,-46.758198,-0.0114233335,50.652132,102.31218
2024-11-11 17:30:06,-49.3840595,-0.0121486825,50.652132,102.3347
2024-11-11 17:30:07,-50.0,-0.0130563915,50.652132,102.3347
2024-11-11 17:30:08,-50.0,-0.0140792645,50.652132,102.3347
2024-11-11 17:30:09,-50.0,-0.0147958515,50.652132,102.3347
2024-11-11 17:30:10,-50.0,-0.0145432515,50.652132,102.3347
2024-11-11 17:30:11,-50.0,-0.014241566,50.652132,102.3347
2024-11-11 17:30:12,-50.0,-0.01441988,50.652132,102.3347
2024-11-11 17:30:13,-50.0,-0.014830754500000001,50.652132,102.3347
2024-11-11 17:30:14,-50.0,-0.0154147735,50.652132,102.32344
2024-11-11 17:30:15,-50.0,-0.015748501499999998,50.652132,102.3347
2024-11-11 17:30:16,-50.0,-0.0154086655,50.652132,102.3347
2024-11-11 17:30:17,-50.0,-0.0151042985,50.652132,102.3347
2024-11-11 17:30:18,-50.0,-0.01439841,50.652132,102.3347
2024-11-11 17:30:19,-50.0,-0.0136911975,50.652132,102.32344
2024-11-11 17:30:20,-50.0,-0.0132334945,50.652132,102.32344
2024-11-11 17:30:21,-50.0,-0.012829717000000001,50.652132,102.3347
2024-11-11 17:30:22,-50.0,-0.0131770245,50.652132,102.32344
2024-11-11 17:30:23,-50.0,-0.013623299,50.652132,102.3347
2024-11-11 17:30:24,-50.0,-0.014221944,50.652132,102.32344
2024-11-11 17:30:25,-50.0,-0.014517707,50.652132,102.3347
2024-11-11 17:30:26,-50.0,-0.0141967115,50.652132,102.32344
2024-11-11 17:30:27,-50.0,-0.012965326999999999,50.652132,102.3347
2024-11-11 17:30:28,-48.316272999999995,-0.0118292555,50.652132,102.3347
2024-11-11 17:30:29,-45.5644365,-0.011113663499999999,50.652132,102.3347
2024-11-11 17:30:30,-43.719608,-0.0106371535,50.652132,102.3347
2024-11-11 17:30:31,-41.933374,-0.010178162000000001,50.652132,102.32344
2024-11-11 17:30:32,-40.789966,-0.009885322,50.652132,102.32344
2024-11-11 17:30:33,-41.765658,-0.010135128949999999,50.652132,102.3347
2024-11-11 17:30:34,-44.022853,-0.010715481,50.652132,102.3347
2024-11-11 17:30:35,-45.4404895,-0.01108154,50.652132,102.32344
2024-11-11 17:30:36,-46.3740845,-0.0113235455,50.652132,102.3347
2024-11-11 17:30:37,-46.926655499999995,-0.0114670435,50.652132,102.3347
2024-11-11 17:30:38,-47.351727,-0.011577581,50.652132,102.3347
2024-11-11 17:30:39,-46.777315,-0.011428283000000001,50.652132,102.3347
2024-11-11 17:30:40,-44.638521,-0.010874319,50.652132,102.3347
2024-11-11 17:30:41,-42.6099485,-0.010351631,50.652132,102.3347
2024-11-11 17:30:42,-43.4099505,-0.0105574465,50.652132,102.3347
2024-11-11 17:30:43,-46.452269,-0.011344044000000001,50.652132,102.3347
2024-11-11 17:30:44,-49.7033735,-0.0123928315,50.652132,102.32344
2024-11-11 17:30:45,-50.0,-0.0133327295,50.652132,102.32344
2024-11-11 17:30:46,-50.0,-0.013838768500000001,50.652132,102.3347
2024-11-11 17:30:47,-50.0,-0.014047633,50.652132,102.3347
2024-11-11 17:30:48,-50.0,-0.0139118545,50.652132,102.3347
2024-11-11 17:30:49,-50.0,-0.013220138,50.652132,102.3347
2024-11-11 17:30:50,-49.306724,-0.012160224,50.652132,102.3347
2024-11-11 17:30:51,-47.0695685,-0.011504196000000001,50.652132,102.3347
2024-11-11 17:30:52,-45.878651000000005,-0.0111950905,50.652132,102.3347
2024-11-11 17:30:53,-44.2051335,-0.010762283,50.652132,102.3347
2024-11-11 17:30:54,-43.4601995,-0.010570367,50.652132,102.3347
2024-11-11 17:30:55,-41.429388,-0.01004898765,50.652132,102.3347
2024-11-11 17:30:56,-38.2169715,-0.009230452949999999,50.652132,102.32344
2024-11-11 17:30:57,-33.758823500000005,-0.00810547415,50.652132,102.3347
2024-11-11 17:30:58,-31.155409,-0.00745464585,50.652132,102.3347
2024-11-11 17:30:59,-29.607802,-0.00706992025,50.652132,102.32344
2024-11-11 17:31:00,-29.506124999999997,-0.00704469985,50.652132,102.32344
2024-11-11 17:31:01,-30.4893505,-0.00728881735,50.652132,102.3347
2024-11-11 17:31:02,-32.055381,-0.0076790597,50.652132,102.3347
2024-11-11 17:31:03,-34.129451,-0.008198235,50.652132,102.3347
2024-11-11 17:31:04,-34.4601075,-0.008281256649999999,50.652132,102.32344
2024-11-11 17:31:05,-33.220614999999995,-0.00797032735,50.652132,102.3347
2024-11-11 17:31:06,-31.5165455,-0.00754459615,50.652132,102.3347
2024-11-11 17:31:07,-29.702219499999998,-0.0070933475,50.652132,102.3347
2024-11-11 17:31:08,-29.840251,-0.007127583,50.652132,102.3347
2024-11-11 17:31:09,-29.2887845,-0.0069908151000000005,50.652132,102.3347
2024-11-11 17:31:10,-28.7690495,-0.0068620879,50.652132,102.3347
2024-11-11 17:31:11,-29.7747925,-0.007111326899999999,50.652132,102.3347
2024-11-11 17:31:12,-28.643681,-0.00683106965,50.652132,102.3347
2024-11-11 17:31:13,-30.434987,-0.00727543375,50.652132,102.3347
2024-11-11 17:31:14,-33.035501,-0.0079242036,50.652132,102.3347
2024-11-11 17:31:15,-35.044709999999995,-0.008428266,50.652132,102.3347
2024-11-11 17:31:16,-35.517559500000004,-0.0085473289,50.652132,102.3347
2024-11-11 17:31:17,-36.0814795,-0.00868950935,50.652132,102.32344
2024-11-11 17:31:18,-37.520787,-0.0090534906,50.652132,102.3347
2024-11-11 17:31:19,-38.982275,-0.0094244985,50.652132,102.3347
2024-11-11 17:31:20,-41.476168,-0.01006099,50.652132,102.3347
2024-11-11 17:31:21,-43.600311,-0.010606431,50.652132,102.3347
2024-11-11 17:31:22,-44.662234,-0.010880292,50.652132,102.3347
2024-11-11 17:31:23,-44.6642705,-0.010880809,50.652132,102.3347
2024-11-11 17:31:24,-43.8562915,-0.010672355500000001,50.652132,102.3347
2024-11-11 17:31:25,-41.3845965,-0.01003755815,50.652132,102.3347
2024-11-11 17:31:26,-39.799287,-0.00963249585,50.652132,102.32344
2024-11-11 17:31:27,-38.524274,-0.009308028650000001,50.652132,102.3347
2024-11-11 17:31:28,-38.262375500000005,-0.00924152275,50.652132,102.3347
2024-11-11 17:31:29,-38.552620000000005,-0.0093152079,50.652132,102.3347
2024-11-11 17:31:30,-37.989108,-0.0091721477,50.652132,102.31218
2024-11-11 17:31:31,-36.716573999999994,-0.00884994835,50.652132,102.3347
2024-11-11 17:31:32,-35.6262035,-0.008574838599999999,50.652132,102.3347
2024-11-11 17:31:33,-31.653068500000003,-0.0075792269,50.652132,102.3347
2024-11-11 17:31:34,-26.3483545,-0.00626542135,50.652132,102.3347
2024-11-11 17:31:35,-20.7932415,-0.00490914265,50.652132,102.3347
2024-11-11 17:31:36,-17.17223,-0.0040351229,50.652132,102.3347
2024-11-11 17:31:37,-18.6949335,-0.00440167495,50.652132,102.3347
2024-11-11 17:31:38,-23.089374,-0.0054673204,50.652132,102.3347
2024-11-11 17:31:39,-26.432132,-0.0062855310000000005,50.652132,102.3347
2024-11-11 17:31:40,-25.7895605,-0.00612761445,50.652132,102.3347
2024-11-11 17:31:41,-24.0744005,-0.0057073962,50.652132,102.3347
2024-11-11 17:31:42,-22.858221999999998,-0.0054105639,50.652132,102.3347
2024-11-11 17:31:43,-23.417157500000002,-0.00554688805,50.652132,102.3347
2024-11-11 17:31:44,-25.950232999999997,-0.0061673071,50.652132,102.3347
2024-11-11 17:31:45,-28.3448675,-0.0067571982999999995,50.652132,102.3347
2024-11-11 17:31:46,-28.9963605,-0.0069183809500000006,50.652132,102.3347
2024-11-11 17:31:47,-28.186036,-0.00671807905,50.652132,102.3347
2024-11-11 17:31:48,-26.0402695,-0.006189195099999999,50.652132,102.3347
2024-11-11 17:31:49,-23.94834,-0.0056768326,50.652132,102.3347
2024-11-11 17:31:50,-20.8215005,-0.00491575115,50.652132,102.3347
2024-11-11 17:31:51,-16.227594,-0.0038087845499999995,50.652132,102.32344
2024-11-11 17:31:52,-14.164326,-0.0033156025,50.652132,102.3347
2024-11-11 17:31:53,-11.328704,-0.0026426984499999997,50.652132,102.3347
2024-11-11 17:31:54,-8.50283905,-0.00197620045,50.652132,102.3347
2024-11-11 17:31:55,-9.2062697,-0.0021415788999999998,50.652132,102.3347
2024-11-11 17:31:56,-9.27485175,-0.00215772585,50.652132,102.3347
2024-11-11 17:31:57,-9.40320485,-0.0021879509,50.652132,102.3347
2024-11-11 17:31:58,-10.447021,-0.00243400305,50.652132,102.3347
2024-11-11 17:31:59,-11.139468,-0.0025975942,50.652132,102.3347
2024-11-11 17:32:00,-11.748709999999999,-0.00274181955,50.652132,102.3347
2024-11-11 17:32:01,-12.6468145,-0.0029547073500000003,50.652132,102.3347
2024-11-11 17:32:02,-13.978852,-0.003271532,50.652132,102.3347
2024-11-11 17:32:03,-15.954322999999999,-0.0037431365,50.652132,102.3347
2024-11-11 17:32:04,-17.3636615,-0.0040811963,50.652132,102.32344
2024-11-11 17:32:05,-17.578496,-0.004132793900000001,50.652132,102.3347
2024-11-11 17:32:06,-14.9549815,-0.0035042909999999997,50.652132,102.3347
2024-11-11 17:32:07,-12.7985045,-0.0029909051,50.652132,102.3347
2024-11-11 17:32:08,-10.52246255,-0.00245187305,50.652132,102.3347
2024-11-11 17:32:09,-9.06660505,-0.0021087101000000002,50.652132,102.3347
2024-11-11 17:32:10,-8.6875638,-0.0020195852,50.652132,102.3347
2024-11-11 17:32:11,-8.07690305,-0.0018762136499999998,50.652132,102.3347
2024-11-11 17:32:12,-5.73373265,-0.0013281114,50.652132,102.3347
2024-11-11 17:32:13,-4.5030293,-0.0010413527,50.652132,102.3347
2024-11-11 17:32:14,-4.5078040999999995,-0.0010424446,50.652132,102.3347
2024-11-11 17:32:15,-6.48433225,-0.0015034964,50.652132,102.3347
2024-11-11 17:32:16,-10.08228935,-0.00234815365,50.652132,102.3347
2024-11-11 17:32:17,-13.261583,-0.0031007671,50.652132,102.3347
2024-11-11 17:32:18,-14.1751225,-0.00331818825,50.652132,102.3347
2024-11-11 17:32:19,-12.7780945,-0.0029859141,50.652132,102.32344
2024-11-11 17:32:20,-10.32273685,-0.0024048112499999996,50.652132,102.3347
2024-11-11 17:32:21,-7.7576111999999995,-0.0018013377500000001,50.652132,102.3347
2024-11-11 17:32:22,-6.8412692,-0.0015867079,50.652132,102.3347
2024-11-11 17:32:23,-5.7721748,-0.0013371332,50.652132,102.3347
2024-11-11 17:32:24,-2.1364569,-0.00049269822,50.652132,102.3347
2024-11-11 17:32:25,1.5650210949999999,0.00035892089899999997,50.652132,102.3347
2024-11-11 17:32:26,4.6748375499999995,0.001068968265,50.652132,102.3347
2024-11-11 17:32:27,5.176944199999999,0.00118311745,50.652132,102.3347
2024-11-11 17:32:28,4.95248505,0.00113213505,50.652132,102.3347
2024-11-11 17:32:29,5.3361222,0.00121927075,50.652132,102.3347
2024-11-11 17:32:30,5.3694987,0.0012268005999999999,50.652132,102.3347
2024-11-11 17:32:31,6.692607799999999,0.0015266643,50.652132,102.3347
2024-11-11 17:32:32,6.663233,0.00151999685,50.652132,102.3347
2024-11-11 17:32:33,7.3907644,0.00168450245,50.652132,102.3347
2024-11-11 17:32:34,6.06012315,0.00138325665,50.652132,102.3347
2024-11-11 17:32:35,4.2729897,0.00097763767,50.652132,102.3347
2024-11-11 17:32:36,3.1750632,0.00072721636,50.652132,102.3347
2024-11-11 17:32:37,0.313086446,7.201291275e-05,50.652132,102.3347
2024-11-11 17:32:38,-0.637397655,-0.000146667818,50.652132,102.3347
2024-11-11 17:32:39,-2.0507629,-0.00047282558000000003,50.652132,102.32344
2024-11-11 17:32:40,-3.6848001999999997,-0.00085124883,50.652132,102.3347
2024-11-11 17:32:41,-4.908840400000001,-0.0011358285,50.652132,102.3347
2024-11-11 17:32:42,-4.50277345,-0.0010413522,50.652132,102.3347
2024-11-11 17:32:43,-2.05969555,-0.00047505421,50.652132,102.3347
2024-11-11 17:32:44,1.624475455,0.00037271343,50.652132,102.3347
2024-11-11 17:32:45,5.86763165,0.0013394024499999999,50.652132,102.3347
2024-11-11 17:32:46,9.53035565,0.0021663639,50.652132,102.3347
2024-11-11 17:32:47,11.636488499999999,0.0026385271000000004,50.652132,102.3347
2024-11-11 17:32:48,14.0471915,0.00317589765,50.652132,102.3347
2024-11-11 17:32:49,16.594133,0.0037403105,50.652132,102.3347
2024-11-11 17:32:50,18.1903045,0.0040922621,50.652132,102.3347
2024-11-11 17:32:51,20.4919545,0.004597669049999999,50.652132,102.3347
2024-11-11 17:32:52,20.16064,0.004525113549999999,50.652132,102.3347
2024-11-11 17:32:53,20.7933205,0.0046636133,50.652132,102.3347
2024-11-11 17:32:54,21.167234999999998,0.0047453682,50.652132,102.3347
2024-11-11 17:32:55,22.569492500000003,0.0050512945,50.652132,102.3347
2024-11-11 17:32:56,23.5533615,0.005265464,50.652132,102.3347
2024-11-11 17:32:57,23.103563,0.0051676645,50.652132,102.3347
2024-11-11 17:32:58,21.431585,0.0048030893000000005,50.652132,102.32788
2024-11-11 17:32:59,19.735098999999998,0.0044317595,50.652132,102.32106
2024-11-11 17:33:00,16.47517,0.00371389025,50.652132,102.32106
2024-11-11 17:33:01,14.9421765,0.00337471815,50.652132,102.32106
2024-11-11 17:33:02,15.119138,0.0034139052999999997,50.652132,102.32788
2024-11-11 17:33:03,17.938716499999998,0.0040368416,50.652132,102.3347
2024-11-11 17:33:04,21.22446,0.0047577309500000005,50.652132,102.3347
2024-11-11 17:33:05,22.9144845,0.0051264975,50.652132,102.3347
2024-11-11 17:33:06,21.194033,0.0047511756,50.652132,102.3347
2024-11-11 17:33:07,17.6708425,0.00397780415,50.652132,102.32106
2024-11-11 17:33:08,12.2178875,0.0027676428999999997,50.652132,102.32106
2024-11-11 17:33:09,6.2657978,0.00142960895,50.652132,102.32344
2024-11-11 17:33:10,1.9618571,0.00045001543,50.652132,102.3347
2024-11-11 17:33:11,0.351863115,8.093044249999999e-05,50.652132,102.32344
2024-11-11 17:33:12,0.30370508150000003,6.98290565e-05,50.652132,102.3347
2024-11-11 17:33:13,0.09128606500000001,2.1034918e-05,50.652132,102.3347
2024-11-11 17:33:14,0.349878815,8.0461283e-05,50.652132,102.3347
2024-11-11 17:33:15,1.76445795,0.000404897805,50.652132,102.3347
2024-11-11 17:33:16,4.3156696,0.000987236815,50.652132,102.3347
2024-11-11 17:33:17,8.42813795,0.00191787635,50.652132,102.3347
2024-11-11 17:33:18,12.13056,0.0027489538,50.652132,102.3347
2024-11-11 17:33:19,14.5982375,0.0032981728,50.652132,102.3347
2024-11-11 17:33:20,19.0608615,0.0042833069000000005,50.652132,102.3347
2024-11-11 17:33:21,21.8611615,0.0048969218000000005,50.652132,102.3347
2024-11-11 17:33:22,21.562311,0.004831622549999999,50.652132,102.32106
2024-11-11 17:33:23,19.8919515,0.0044662017,50.652132,102.32106
2024-11-11 17:33:24,19.7144445,0.0044272739000000005,50.652132,102.32106
2024-11-11 17:33:25,21.072543,0.0047246688999999994,50.652132,102.32106
2024-11-11 17:33:26,21.850917000000003,0.00489468905,50.652132,102.32788
2024-11-11 17:33:27,20.59527,0.0046202459,50.652132,102.32106
2024-11-11 17:33:28,18.614174,0.00418560335,50.652132,102.32106
2024-11-11 17:33:29,17.490434,0.003938244400000001,50.652132,102.32106
2024-11-11 17:33:30,17.903814,0.0040293212,50.652132,102.32106
2024-11-11 17:33:31,17.387598500000003,0.00391553275,50.652132,102.32106
2024-11-11 17:33:32,19.103183,0.004293069300000001,50.652132,102.32106
2024-11-11 17:33:33,20.6848175,0.00463985415,50.652132,102.32106
2024-11-11 17:33:34,20.195981,0.00453284495,50.652132,102.32106
2024-11-11 17:33:35,19.679090000000002,0.0044195008,50.652132,102.3347
2024-11-11 17:33:36,18.623631500000002,0.0041877529,50.652132,102.3347
2024-11-11 17:33:37,18.029556499999998,0.0040570191999999995,50.652132,102.3347
2024-11-11 17:33:38,19.0724065,0.0042862932,50.652132,102.3347
2024-11-11 17:33:39,20.916485,0.0046904628,50.652132,102.3347
2024-11-11 17:33:40,23.402305499999997,0.0052325198,50.652132,102.3347
2024-11-11 17:33:41,26.073839,0.0058117413,50.652132,102.3347
2024-11-11 17:33:42,28.1437285,0.006257923800000001,50.652132,102.32106
2024-11-11 17:33:43,26.4031455,0.00588274475,50.652132,102.32106
2024-11-11 17:33:44,23.0515785,0.00515599745,50.652132,102.32106
2024-11-11 17:33:45,18.9839315,0.0042668368,50.652132,102.32788
2024-11-11 17:33:46,17.109685499999998,0.00385425285,50.652132,102.3347
2024-11-11 17:33:47,17.984099999999998,0.0040469184,50.652132,102.32788
2024-11-11 17:33:48,20.835217999999998,0.004672744899999999,50.652132,102.32106
2024-11-11 17:33:49,22.501708999999998,0.0050365607,50.652132,102.32106
2024-11-11 17:33:50,22.935333,0.0051309814,50.652132,102.32106
2024-11-11 17:33:51,21.644426000000003,0.0048496198,50.652132,102.32106
2024-11-11 17:33:52,22.494468,0.005035007649999999,50.652132,102.32106
2024-11-11 17:33:53,22.776411,0.005096421449999999,50.652132,102.32106
2024-11-11 17:33:54,23.904091,0.0053416755,50.652132,102.32106
2024-11-11 17:33:55,22.634251499999998,0.0050654277,50.652132,102.32106
2024-11-11 17:33:56,20.757085500000002,0.0046556670000000005,50.652132,102.32106
2024-11-11 17:33:57,19.946208,0.004478103799999999,50.652132,102.32106
2024-11-11 17:33:58,23.033607500000002,0.00515202995,50.652132,102.32106
2024-11-11 17:33:59,31.516851,0.00697888225,50.652132,102.32106
2024-11-11 17:34:00,42.102900000000005,0.00921104855,50.652132,102.32106
2024-11-11 17:34:01,48.165702,0.010467317,50.652132,102.32106
2024-11-11 17:34:02,48.022799,0.010437977,50.652132,102.32106
2024-11-11 17:34:03,43.916556,0.009589251949999999,50.652132,102.32106
2024-11-11 17:34:04,38.013791,0.008356295100000001,50.652132,102.32106
2024-11-11 17:34:05,32.855723499999996,0.0072655136,50.652132,102.32106
2024-11-11 17:34:06,30.3040925,0.00672133535,50.652132,102.32106
2024-11-11 17:34:07,28.6501925,0.0063667876500000005,50.652132,102.32106
2024-11-11 17:34:08,27.8785055,0.0062008757000000005,50.652132,102.32106
2024-11-11 17:34:09,27.380668999999997,0.0060936808,50.652132,102.32106
2024-11-11 17:34:10,26.397484,0.005881594800000001,50.652132,102.32106
2024-11-11 17:34:11,25.504758000000002,0.005688660349999999,50.652132,102.32106
2024-11-11 17:34:12,25.785974000000003,0.0057495023499999996,50.652132,102.32106
2024-11-11 17:34:13,26.710992500000003,0.00594927975,50.652132,102.32106
2024-11-11 17:34:14,26.563613,0.0059174785,50.652132,102.32106
2024-11-11 17:34:15,26.7890235,0.0059661292500000004,50.652132,102.32106
2024-11-11 17:34:16,27.796894,0.0061832783,50.652132,102.32106
2024-11-11 17:34:17,29.365682999999997,0.00652033755,50.652132,102.32106
2024-11-11 17:34:18,30.6041955,0.00678557435,50.652132,102.32106
2024-11-11 17:34:19,31.2056585,0.0069141118,50.652132,102.32106
2024-11-11 17:34:20,33.428923499999996,0.007387555549999999,50.652132,102.32106
2024-11-11 17:34:21,37.485172,0.0082452845,50.652132,102.32106
2024-11-11 17:34:22,39.385426499999994,0.0086447472,50.652132,102.32106
2024-11-11 17:34:23,38.274020500000006,0.0084113373,50.652132,102.32106
2024-11-11 17:34:24,34.984841,0.0077176861,50.652132,102.32106
2024-11-11 17:34:25,32.399716,0.0071684894,50.652132,102.32106
2024-11-11 17:34:26,29.3432335,0.0065155071999999994,50.652132,102.32106
2024-11-11 17:34:27,28.6086805,0.00635787365,50.652132,102.32106
2024-11-11 17:34:28,28.271138999999998,0.00628529755,50.652132,102.32106
2024-11-11 17:34:29,26.940474000000002,0.0059987930499999995,50.652132,102.32106
2024-11-11 17:34:30,26.353099999999998,0.00587204785,50.652132,102.32106
2024-11-11 17:34:31,27.965591500000002,0.00621939465,50.652132,102.32106
2024-11-11 17:34:32,32.1581205,0.00711684435,50.652132,102.32106
2024-11-11 17:34:33,38.1376985,0.0083823509,50.652132,102.32106
2024-11-11 17:34:34,42.615322500000005,0.0093192372,50.652132,102.32106
2024-11-11 17:34:35,44.348091999999994,0.0096792721,50.652132,102.32106
2024-11-11 17:34:36,43.815381,0.0095687694,50.652132,102.32106
2024-11-11 17:34:37,42.417967000000004,0.0092782797,50.652132,102.32106
2024-11-11 17:34:38,40.374853,0.0088518762,50.652132,102.32106
2024-11-11 17:34:39,41.2923925,0.0090435347,50.652132,102.32106
2024-11-11 17:34:40,39.664893,0.0087029018,50.652132,102.32106
2024-11-11 17:34:41,36.294584,0.0079945099,50.652132,102.32106
2024-11-11 17:34:42,34.685235500000005,0.0076542469999999994,50.652132,102.32106
2024-11-11 17:34:43,34.962129000000004,0.0077128558,50.652132,102.32106
2024-11-11 17:34:44,38.910765,0.0085447249,50.652132,102.32106
2024-11-11 17:34:45,44.385499,0.0096870365,50.652132,102.32106
2024-11-11 17:34:46,51.247755999999995,0.011097498,50.652132,102.32106
2024-11-11 17:34:47,59.044835000000006,0.0126769715,50.652132,102.32106
2024-11-11 17:34:48,65.81567749999999,0.014025903499999999,50.652132,102.32106
2024-11-11 17:34:49,71.161513,0.015078533,50.652132,102.32106
2024-11-11 17:34:50,75.4221005,0.015908127,50.652132,102.32106
2024-11-11 17:34:51,79.03443999999999,0.0166059725,50.652132,102.32106
2024-11-11 17:34:52,84.8240895,0.017714141500000002,50.652132,102.32106
2024-11-11 17:34:53,88.5488125,0.0184198585,50.652132,102.32106
2024-11-11 17:34:54,92.5616545,0.019174377,50.652132,102.32106
2024-11-11 17:34:55,95.81536700000001,0.019781787000000002,50.652132,102.32106
2024-11-11 17:34:56,99.472263,0.0204596445,50.652132,102.32106
2024-11-11 17:34:57,101.21594999999999,0.0207813115,50.652132,102.32106
2024-11-11 17:34:58,99.7251415,0.020506394499999997,50.652132,102.32106
2024-11-11 17:34:59,93.717527,0.0193896875,50.652132,102.32106
2024-11-11 17:35:00,83.086881,0.0173817415,50.652132,102.32106
2024-11-11 17:35:01,72.31354400000001,0.0153026385,50.652132,102.32106
2024-11-11 17:35:02,64.2543905,0.013716779,50.652132,102.32106
2024-11-11 17:35:03,59.002356,0.0126686855,50.652132,102.32106
2024-11-11 17:35:04,57.122074999999995,0.0122905515,50.652132,102.32106
2024-11-11 17:35:05,59.4459745,0.0127576965,50.652132,102.32106
2024-11-11 17:35:06,62.408435,0.013350062499999999,50.652132,102.32106
2024-11-11 17:35:07,64.786286,0.013822884,50.652132,102.32106
2024-11-11 17:35:08,65.983307,0.0140599625,50.652132,102.32106
2024-11-11 17:35:09,64.432499,0.0137526235,50.652132,102.32106
2024-11-11 17:35:10,60.009956,0.0128706445,50.652132,102.32106
2024-11-11 17:35:11,57.139887,0.012294063000000001,50.652132,102.32106
2024-11-11 17:35:12,54.780702000000005,0.011817329,50.652132,102.32106
2024-11-11 17:35:13,53.7308375,0.011604345,50.652132,102.30743
2024-11-11 17:35:14,52.750076500000006,0.011405025,50.652132,102.30743
2024-11-11 17:35:15,52.885525,0.011432587000000001,50.652132,102.30743
2024-11-11 17:35:16,53.455166000000006,0.011548357499999998,50.652132,102.30743
2024-11-11 17:35:17,55.885889,0.012040928499999999,50.652132,102.300615
2024-11-11 17:35:18,58.536719500000004,0.0125752385,50.652132,102.2938
2024-11-11 17:35:19,62.4736305,0.013362826500000001,50.652132,102.2938
2024-11-11 17:35:20,62.1017925,0.013288807,50.652132,102.2938
2024-11-11 17:35:21,59.7897405,0.012826748499999999,50.652132,102.2938
2024-11-11 17:35:22,57.566475499999996,0.0123800185,50.652132,102.2938
2024-11-11 17:35:23,57.023241,0.012270611,50.652132,102.2938
2024-11-11 17:35:24,54.605581,0.0117818315,50.652132,102.2938
2024-11-11 17:35:25,53.448119000000005,0.011546972499999999,50.652132,102.2938
2024-11-11 17:35:26,52.886836,0.0114328535,50.652132,102.2938
2024-11-11 17:35:27,54.677174,0.011796190500000001,50.652132,102.300615
2024-11-11 17:35:28,62.8404445,0.013435065999999999,50.652132,102.2938
2024-11-11 17:35:29,68.364028,0.014529675,50.652132,102.2938
2024-11-11 17:35:30,72.7580015,0.0153902955,50.652132,102.300615
2024-11-11 17:35:31,75.8825675,0.015997723,50.652132,102.30743
2024-11-11 17:35:32,76.207392,0.016060697,50.652132,102.30743
2024-11-11 17:35:33,75.6028005,0.015943559000000003,50.652132,102.30743
2024-11-11 17:35:34,77.4844855,0.016307579500000002,50.652132,102.30743
2024-11-11 17:35:35,80.08376799999999,0.0168081525,50.652132,102.30743
2024-11-11 17:35:36,78.6365765,0.0165297155,50.652132,102.30743
2024-11-11 17:35:37,75.8957,0.016000258,50.652132,102.30743
2024-11-11 17:35:38,74.182596,0.015667734,50.652132,102.30743
2024-11-11 17:35:39,71.06896599999999,0.015060493500000001,50.652132,102.30743
2024-11-11 17:35:40,70.190532,0.0148884575,50.652132,102.30743
2024-11-11 17:35:41,71.5388485,0.015152239500000001,50.652132,102.30743
2024-11-11 17:35:42,74.683101,0.0157650665,50.652132,102.30743
2024-11-11 17:35:43,76.7488855,0.0161654565,50.652132,102.30743
2024-11-11 17:35:44,76.9059295,0.0161957915,50.652132,102.314245
2024-11-11 17:35:45,73.1729955,0.015471138499999999,50.652132,102.32106
2024-11-11 17:35:46,70.16795350000001,0.014884019,50.652132,102.32106
2024-11-11 17:35:47,67.67178949999999,0.014393205499999999,50.652132,102.32106
2024-11-11 17:35:48,65.709707,0.014005813999999998,50.652132,102.32106
2024-11-11 17:35:49,64.4889445,0.0137639035,50.652132,102.32106
