Datetime,number,diam,LDSA,surface,mass,A1,A2,idiff,HV,EM1,EM2,DV,T,RH,P,flow,bat,Ipump,error,PWMpump
2025-01-07 12:32:00,2447,40,5.43,28.75,0.65,0.876,0.377,0.0,280,-0.99,-0.5,359,17.9,38,997.1,0.5,4.19,16.08,0,54
2025-01-07 12:32:01,2034,48,5.4,33.41,0.9,0.871,0.436,2.02,3532,2.29,1.05,359,18.0,38,997.1,0.5,4.19,16.32,0,54
2025-01-07 12:32:02,2890,39,6.09,30.86,0.67,0.983,0.403,0.0,279,-1.12,-0.43,360,18.0,38,997.4,0.5,4.19,16.4,0,54
2025-01-07 12:32:03,2661,44,6.49,37.3,0.92,1.047,0.489,1.96,3526,2.23,1.18,359,18.0,38,997.4,0.5,4.19,15.96,0,54
2025-01-07 12:32:04,2342,50,6.45,41.25,1.14,1.041,0.536,0.0,275,-0.74,-0.68,359,17.9,38,997.4,0.5,4.2,16.32,0,54
2025-01-07 12:32:05,2493,43,5.92,33.24,0.8,0.955,0.436,2.0,3531,1.8,1.3,360,17.9,38,997.2,0.499,4.19,16.28,0,54
2025-01-07 12:32:06,2497,38,5.25,26.49,0.57,0.846,0.346,0.0,275,-1.05,-0.56,360,17.9,38,997.2,0.5,4.19,16.24,0,54
2025-01-07 12:32:07,2523,39,5.35,27.26,0.59,0.863,0.356,2.0,3531,1.98,1.05,360,17.9,38,997.2,0.5,4.19,16.44,0,54
2025-01-07 12:32:08,2543,42,5.85,32.0,0.75,0.944,0.42,0.0,275,-0.93,-0.43,359,17.9,38,997.2,0.5,4.19,15.92,0,54
2025-01-07 12:32:09,2593,42,5.98,32.76,0.77,0.965,0.43,2.01,3527,2.05,1.12,359,17.9,38,997.2,0.5,4.2,16.04,0,54
2025-01-07 12:32:10,3460,34,6.42,29.14,0.56,1.036,0.374,0.0,279,-1.05,-0.43,359,17.9,38,997.2,0.5,4.2,16.4,0,54
2025-01-07 12:32:11,3413,34,6.35,28.86,0.56,1.024,0.371,2.0,3528,2.11,1.12,359,17.9,38,997.2,0.5,4.19,15.88,0,54
2025-01-07 12:32:12,2380,44,5.72,32.47,0.79,0.923,0.426,0.0,276,-1.05,-0.5,359,17.9,38,997.2,0.5,4.19,16.08,0,54
2025-01-07 12:32:13,2100,49,5.77,36.81,1.02,0.931,0.478,2.01,3530,2.11,1.36,358,17.9,38,997.2,0.5,4.19,15.96,0,54
2025-01-07 12:32:14,2860,41,6.38,33.9,0.77,1.028,0.444,0.0,276,-1.18,-0.62,359,17.9,38,997.3,0.499,4.19,16.36,0,54
2025-01-07 12:32:15,3120,37,6.31,30.84,0.64,1.018,0.401,1.99,3530,2.11,0.87,360,17.9,38,997.3,0.5,4.19,16.32,0,54
2025-01-07 12:32:16,2940,39,6.24,31.83,0.69,1.007,0.416,0.0,277,-0.93,-0.37,359,17.9,38,997.3,0.5,4.19,16.04,0,54
2025-01-07 12:32:17,2651,40,5.77,30.02,0.67,0.93,0.393,1.97,3527,2.17,1.12,360,17.9,38,997.2,0.5,4.2,16.28,0,54
2025-01-07 12:32:18,2397,43,5.72,32.22,0.78,0.922,0.423,0.0,280,-0.99,-0.5,359,17.9,38,997.2,0.5,4.2,16.32,0,54
2025-01-07 12:32:19,3178,35,6.04,27.94,0.55,0.974,0.36,2.0,3530,2.17,0.99,359,17.9,38,997.2,0.5,4.19,16.12,0,54
2025-01-07 12:32:20,3637,30,5.87,23.56,0.4,0.947,0.293,0.0,276,-1.12,-0.31,360,17.9,38,997.3,0.5,4.19,16.04,0,54
2025-01-07 12:32:21,3890,29,6.02,23.31,0.38,0.971,0.286,1.99,3530,1.98,0.99,360,17.9,38,997.3,0.5,4.19,16.36,0,54
2025-01-07 12:32:22,3374,33,6.02,26.34,0.49,0.97,0.336,0.0,277,-0.87,-0.43,360,17.9,38,997.3,0.5,4.19,16.4,0,54
2025-01-07 12:32:23,3393,33,5.99,26.02,0.48,0.966,0.331,1.98,3530,2.05,1.12,360,17.9,38,997.2,0.499,4.19,16.28,0,54
2025-01-07 12:32:24,3388,32,5.74,24.08,0.42,0.927,0.303,0.0,277,-1.05,-0.5,359,17.9,38,997.2,0.499,4.19,16.4,0,54
2025-01-07 12:32:25,3406,32,5.88,25.05,0.45,0.949,0.317,1.98,3531,2.29,1.05,358,17.9,38,997.2,0.5,4.19,16.4,0,54
2025-01-07 12:32:26,3413,34,6.25,28.0,0.53,1.008,0.359,0.0,277,-1.24,-0.06,359,17.9,38,997.2,0.5,4.19,16.36,0,54
2025-01-07 12:32:27,2274,46,5.78,34.41,0.88,0.932,0.45,2.0,3530,3.84,0.99,359,17.9,38,997.2,0.5,4.2,16.76,0,54
2025-01-07 12:32:28,1352,104,8.24,105.0,6.12,1.329,1.005,0.0,276,-4.77,-0.68,360,17.9,38,997.2,0.499,4.19,16.44,0,54
2025-01-07 12:32:29,4802,64,17.5,142.65,5.14,2.823,1.741,1.98,3530,9.24,2.23,359,17.9,38,997.2,0.499,4.2,16.6,0,55
2025-01-07 12:32:30,8995,56,28.29,202.87,6.37,4.563,2.577,0.0,273,-6.7,-1.92,359,17.9,38,997.2,0.5,4.19,16.48,0,55
2025-01-07 12:32:31,10452,57,33.68,246.6,7.92,5.432,3.115,2.01,3528,5.46,4.22,359,17.9,38,997.2,0.5,4.19,16.56,0,55
2025-01-07 12:32:32,10235,49,27.82,175.72,4.81,4.487,2.286,0.0,276,-3.66,-2.91,360,17.9,38,997.2,0.5,4.2,16.72,0,55
2025-01-07 12:32:33,7856,47,20.43,124.18,3.26,3.295,1.623,1.98,3530,2.85,2.42,358,17.9,38,997.2,0.5,4.19,16.48,0,55
2025-01-07 12:32:34,5287,51,14.89,97.04,2.75,2.402,1.257,0.0,275,-1.8,-1.55,359,17.8,38,997.2,0.501,4.19,16.32,0,54
2025-01-07 12:32:35,3716,50,10.29,66.08,1.84,1.66,0.858,1.97,3527,2.36,1.8,359,17.8,38,997.2,0.5,4.19,16.92,0,55
2025-01-07 12:32:36,3645,44,8.88,51.04,1.26,1.433,0.669,0.0,277,-1.61,-1.05,359,17.8,38,997.2,0.499,4.19,16.64,0,55
2025-01-07 12:32:37,3161,44,7.68,44.03,1.09,1.239,0.577,1.98,3528,2.54,1.43,358,17.8,38,997.2,0.5,4.19,16.32,0,55
2025-01-07 12:32:38,2965,45,7.32,42.54,1.07,1.181,0.558,0.0,277,-1.3,-0.62,359,17.8,38,997.1,0.5,4.2,16.76,0,55
2025-01-07 12:32:39,3454,39,7.33,37.35,0.81,1.182,0.488,2.02,3530,2.23,1.24,359,17.8,38,997.1,0.499,4.2,16.92,0,55
2025-01-07 12:32:40,3958,34,7.2,32.09,0.6,1.161,0.411,0.0,277,-0.93,-0.62,359,17.9,38,997.1,0.5,4.19,16.4,0,55
2025-01-07 12:32:41,3378,36,6.63,31.53,0.64,1.069,0.409,2.04,3531,2.29,1.05,359,17.9,38,997.4,0.5,4.19,16.4,0,55
2025-01-07 12:32:42,3113,39,6.68,34.36,0.75,1.078,0.45,0.0,276,-1.3,-0.43,359,17.9,38,997.4,0.5,4.2,16.8,0,54
2025-01-07 12:32:43,3444,38,7.12,35.46,0.75,1.149,0.462,2.02,3531,2.54,0.99,360,17.9,38,997.4,0.5,4.19,16.2,0,54
2025-01-07 12:32:44,3082,39,6.54,33.31,0.72,1.055,0.435,0.0,276,-1.3,-0.43,360,17.9,38,997.2,0.5,4.19,16.6,0,54
2025-01-07 12:32:45,3005,38,6.31,31.87,0.69,1.018,0.416,2.02,3532,2.29,1.43,359,17.9,38,997.2,0.5,4.19,16.16,0,54
2025-01-07 12:32:46,3378,36,6.6,31.28,0.63,1.064,0.405,0.0,277,-0.99,-0.43,358,17.9,38,997.2,0.5,4.19,16.16,0,54
2025-01-07 12:32:47,2807,42,6.49,35.6,0.84,1.047,0.467,1.99,3530,1.98,1.12,359,17.9,38,997.5,0.5,4.2,16.64,0,54
2025-01-07 12:32:48,2033,54,6.15,42.61,1.29,0.992,0.546,0.0,277,-1.05,-0.81,359,17.9,38,997.5,0.5,4.19,16.12,0,54
2025-01-07 12:32:49,2398,48,6.32,38.91,1.04,1.02,0.508,2.03,3534,2.17,1.12,359,17.8,38,997.5,0.5,4.19,16.48,0,54
2025-01-07 12:32:50,3089,39,6.61,33.91,0.74,1.066,0.444,0.0,279,-0.99,-0.31,359,17.8,38,997.2,0.5,4.19,16.76,0,54
2025-01-07 12:32:51,2729,42,6.37,35.21,0.84,1.027,0.462,2.01,3532,2.17,1.12,360,17.8,38,997.2,0.5,4.19,16.24,0,54
2025-01-07 12:32:52,2598,43,6.19,34.84,0.84,0.998,0.457,0.0,279,-1.12,-0.62,359,17.8,38,997.2,0.5,4.19,16.6,0,54
2025-01-07 12:32:53,2610,40,5.67,29.49,0.66,0.915,0.386,2.02,3532,2.36,1.05,359,17.8,38,997.1,0.5,4.19,16.52,0,54
2025-01-07 12:32:54,2708,43,6.43,36.08,0.87,1.037,0.473,0.0,280,-1.05,-0.56,359,17.8,38,997.1,0.499,4.2,16.68,0,54
2025-01-07 12:32:55,2676,48,7.09,43.83,1.17,1.144,0.572,1.97,3530,2.29,1.18,360,17.8,38,997.1,0.5,4.19,16.6,0,55
2025-01-07 12:32:56,2845,42,6.63,36.58,0.87,1.069,0.48,0.0,277,-1.43,-0.56,359,17.8,38,997.0,0.5,4.19,16.52,0,55
2025-01-07 12:32:57,3182,40,6.92,36.01,0.8,1.116,0.471,2.01,3530,2.29,1.24,360,17.8,38,997.0,0.5,4.19,16.48,0,55
2025-01-07 12:32:58,2884,42,6.7,36.96,0.88,1.081,0.485,0.0,276,-1.24,-0.62,360,17.8,38,997.0,0.499,4.19,16.92,0,55
2025-01-07 12:32:59,2885,41,6.51,34.99,0.81,1.05,0.459,1.98,3530,2.23,1.12,359,17.8,38,997.2,0.5,4.19,16.76,0,55
2025-01-07 12:33:00,3277,38,6.88,34.68,0.75,1.109,0.453,0.0,279,-1.24,-0.62,358,17.8,38,997.2,0.5,4.2,16.6,0,55
2025-01-07 12:33:01,3398,37,6.83,33.16,0.68,1.101,0.431,2.01,3530,2.29,1.05,359,17.7,38,997.2,0.5,4.2,16.56,0,55
2025-01-07 12:33:02,3081,40,6.83,36.11,0.82,1.101,0.473,0.0,275,-1.05,-0.5,360,17.7,38,997.1,0.5,4.19,16.56,0,55
2025-01-07 12:33:03,2850,41,6.38,34.06,0.78,1.029,0.446,2.02,3532,2.11,1.3,359,17.7,38,997.1,0.5,4.19,16.56,0,55
2025-01-07 12:33:04,2175,49,5.87,36.84,1.0,0.947,0.48,0.0,273,-1.12,-0.56,360,17.8,38,997.1,0.501,4.2,16.24,0,54
2025-01-07 12:33:05,2053,53,6.11,41.81,1.25,0.986,0.537,2.03,3536,2.11,1.18,359,17.8,38,997.1,0.5,4.19,16.52,0,54
2025-01-07 12:33:06,3100,38,6.45,32.29,0.69,1.04,0.421,0.0,277,-1.05,-0.62,360,17.8,38,997.1,0.5,4.19,16.12,0,54
2025-01-07 12:33:07,2936,39,6.23,31.75,0.69,1.005,0.415,2.01,3528,2.36,1.18,359,17.8,38,997.1,0.5,4.19,16.28,0,54
2025-01-07 12:33:08,3221,38,6.61,32.71,0.69,1.066,0.426,0.0,277,-0.87,-0.81,359,17.8,38,997.1,0.5,4.19,16.36,0,54
2025-01-07 12:33:09,4076,30,6.54,26.12,0.44,1.055,0.324,2.01,3530,1.86,0.87,359,17.8,38,997.1,0.5,4.19,16.48,0,54
2025-01-07 12:33:10,2611,39,5.58,28.58,0.63,0.9,0.374,0.0,275,-1.18,-0.31,360,17.8,38,997.1,0.5,4.2,16.04,0,54
2025-01-07 12:33:11,2359,44,5.78,33.41,0.83,0.933,0.438,1.97,3528,2.23,1.24,359,17.8,38,997.3,0.5,4.19,16.68,0,54
2025-01-07 12:33:12,3352,37,6.8,33.32,0.69,1.097,0.434,0.0,276,-0.93,-0.68,359,17.8,38,997.3,0.5,4.19,16.24,0,54
2025-01-07 12:33:13,3387,36,6.55,30.74,0.61,1.056,0.398,2.01,3532,2.23,1.3,359,17.8,38,997.3,0.5,4.2,16.08,0,54
2025-01-07 12:33:14,2685,40,5.95,31.47,0.71,0.96,0.412,0.0,276,-1.12,-0.25,359,17.8,38,997.0,0.5,4.2,16.76,0,54
2025-01-07 12:33:15,2917,41,6.49,34.49,0.78,1.048,0.452,1.97,3527,2.42,1.05,360,17.8,38,997.0,0.5,4.19,16.48,0,54
2025-01-07 12:33:16,3246,39,6.91,35.28,0.77,1.114,0.461,0.0,275,-0.99,-0.56,361,17.8,38,997.0,0.5,4.19,16.52,0,54
2025-01-07 12:33:17,2986,40,6.58,34.66,0.78,1.062,0.454,2.02,3531,2.48,1.18,359,17.8,38,997.2,0.499,4.2,16.32,0,54
2025-01-07 12:33:18,2772,41,6.27,33.74,0.78,1.011,0.442,0.0,280,-0.87,-0.68,360,17.8,38,997.2,0.499,4.19,16.56,0,54
2025-01-07 12:33:19,2653,40,5.8,30.32,0.68,0.936,0.397,2.01,3528,2.36,1.24,359,17.8,38,997.2,0.5,4.19,16.48,0,54
2025-01-07 12:33:20,3625,32,6.17,25.9,0.46,0.994,0.326,0.0,277,-1.05,-0.68,360,17.8,38,997.3,0.499,4.19,16.72,0,55
2025-01-07 12:33:21,3908,31,6.56,27.28,0.48,1.059,0.343,1.99,3534,2.23,0.93,360,17.8,38,997.3,0.5,4.19,16.4,0,55
2025-01-07 12:33:22,2680,41,5.97,31.77,0.72,0.964,0.416,0.0,279,-1.12,-0.5,359,17.8,38,997.3,0.5,4.19,16.4,0,55
2025-01-07 12:33:23,2562,42,5.91,32.32,0.76,0.953,0.424,2.05,3531,2.23,0.99,360,17.8,38,997.1,0.5,4.19,16.52,0,55
2025-01-07 12:33:24,2265,47,5.95,36.5,0.97,0.96,0.477,0.0,272,-1.18,-0.43,360,17.8,38,997.1,0.5,4.19,16.84,0,55
2025-01-07 12:33:25,2244,52,6.46,42.89,1.24,1.042,0.554,1.98,3531,2.48,1.12,359,17.7,38,997.1,0.5,4.2,16.76,0,55
2025-01-07 12:33:26,3446,36,6.65,31.15,0.62,1.072,0.403,0.0,276,-1.12,-0.68,360,17.7,38,997.2,0.499,4.2,16.16,0,55
2025-01-07 12:33:27,3844,30,6.26,25.34,0.43,1.01,0.316,1.99,3528,2.36,0.81,358,17.7,38,997.2,0.5,4.19,16.44,0,55
2025-01-07 12:33:28,2841,40,6.24,32.72,0.73,1.006,0.429,0.0,277,-1.24,-0.37,360,17.8,38,997.2,0.5,4.19,16.76,0,55
2025-01-07 12:33:29,3060,39,6.56,33.69,0.74,1.058,0.441,2.0,3532,2.42,1.12,359,17.8,38,997.1,0.5,4.19,16.72,0,55
2025-01-07 12:33:30,3609,35,6.76,30.85,0.6,1.09,0.397,0.0,273,-1.18,-0.56,359,17.8,38,997.1,0.5,4.19,16.48,0,55
2025-01-07 12:33:31,3343,36,6.54,31.07,0.63,1.055,0.403,1.98,3528,2.11,1.05,359,17.7,38,997.1,0.5,4.19,16.24,0,55
2025-01-07 12:33:32,2805,41,6.28,33.52,0.77,1.013,0.439,0.0,279,-0.99,-0.56,360,17.7,38,997.0,0.5,4.19,16.72,0,55
2025-01-07 12:33:33,2448,45,6.13,36.08,0.92,0.989,0.473,2.0,3526,2.6,1.18,359,17.7,38,997.0,0.5,4.19,16.6,0,54
2025-01-07 12:33:34,2806,43,6.65,37.27,0.9,1.072,0.489,0.0,273,-1.24,-0.37,358,17.7,38,997.0,0.5,4.19,16.08,0,55
2025-01-07 12:33:35,3285,38,6.88,34.61,0.74,1.109,0.452,1.98,3532,2.36,1.12,360,17.7,38,997.0,0.5,4.19,16.72,0,54
2025-01-07 12:33:36,2863,39,6.14,31.59,0.69,0.991,0.413,0.0,277,-1.18,-0.5,360,17.7,38,997.0,0.5,4.18,16.28,0,54
2025-01-07 12:33:37,2339,45,5.88,34.67,0.88,0.948,0.454,1.99,3532,2.17,0.99,358,17.8,38,997.0,0.5,4.19,16.72,0,54
2025-01-07 12:33:38,2543,45,6.25,36.2,0.9,1.009,0.475,0.0,277,-1.36,-0.56,359,17.8,38,997.1,0.5,4.19,16.36,0,54
2025-01-07 12:33:39,3242,39,6.93,35.56,0.78,1.118,0.465,2.01,3528,2.48,1.18,358,17.8,38,997.1,0.499,4.2,16.68,0,55
2025-01-07 12:33:40,3395,39,7.27,37.35,0.82,1.173,0.489,0.0,275,-1.18,-0.68,359,17.7,38,997.1,0.5,4.2,16.92,0,55
2025-01-07 12:33:41,3328,40,7.27,37.95,0.85,1.172,0.497,2.04,3534,2.29,1.36,360,17.7,38,997.0,0.499,4.19,16.84,0,55
2025-01-07 12:33:42,3573,35,6.83,31.8,0.63,1.102,0.411,0.0,277,-1.05,-0.56,359,17.7,38,997.0,0.5,4.19,16.8,0,55
2025-01-07 12:33:43,3106,36,6.14,29.44,0.6,0.991,0.382,2.01,3532,2.11,1.05,360,17.7,39,997.0,0.499,4.2,17.0,0,55
2025-01-07 12:33:44,3443,33,6.23,27.59,0.52,1.004,0.353,0.0,276,-1.24,-0.56,359,17.7,39,997.1,0.499,4.19,16.88,0,55
2025-01-07 12:33:45,4874,27,7.13,26.27,0.4,1.15,0.315,2.0,3531,2.6,0.74,359,17.7,39,997.1,0.499,4.19,17.56,0,55
2025-01-07 12:33:46,4258,32,7.43,31.88,0.58,1.198,0.404,0.0,279,-1.43,-0.43,359,17.7,39,997.1,0.498,4.19,18.2,0,56
2025-01-07 12:33:47,3523,38,7.28,36.26,0.77,1.175,0.473,1.99,3530,2.48,1.05,359,17.7,39,997.1,0.5,4.19,17.76,0,56
2025-01-07 12:33:48,3633,37,7.23,34.83,0.71,1.166,0.452,0.0,273,-1.43,-0.62,359,17.7,39,997.1,0.496,4.19,18.64,0,57
2025-01-07 12:33:49,3892,36,7.61,36.05,0.73,1.227,0.467,1.98,3528,2.91,0.99,359,17.7,39,997.1,0.501,4.2,17.84,0,57
2025-01-07 12:33:50,3639,39,7.68,38.95,0.84,1.239,0.509,0.0,279,-1.3,-0.68,358,17.7,39,997.1,0.501,4.19,17.44,0,56
2025-01-07 12:33:51,3674,38,7.6,37.83,0.8,1.225,0.493,2.01,3528,2.36,1.05,359,17.7,39,997.1,0.498,4.2,17.12,0,56
2025-01-07 12:33:52,3064,46,7.83,46.92,1.21,1.264,0.614,0.0,280,-1.36,-0.43,359,17.7,39,997.1,0.499,4.2,17.36,0,55
2025-01-07 12:33:53,3141,46,7.98,47.48,1.22,1.286,0.621,2.01,3531,2.67,1.24,360,17.7,39,997.2,0.499,4.2,17.72,0,56
2025-01-07 12:33:54,3676,41,8.19,43.48,0.99,1.32,0.57,0.0,275,-1.49,-0.5,359,17.7,39,997.2,0.5,4.2,17.8,0,56
2025-01-07 12:33:55,3591,41,8.13,43.75,1.01,1.31,0.574,2.02,3530,2.48,1.43,359,17.7,38,997.2,0.499,4.19,17.36,0,56
2025-01-07 12:33:56,3387,43,7.98,44.47,1.07,1.286,0.584,0.0,275,-1.3,-0.62,359,17.7,38,997.0,0.5,4.19,17.8,0,56
2025-01-07 12:33:57,2719,51,7.71,50.46,1.44,1.243,0.653,2.0,3530,2.67,1.55,359,17.7,38,997.0,0.501,4.19,17.4,0,56
2025-01-07 12:33:58,3519,42,8.08,44.02,1.03,1.302,0.578,0.0,275,-1.67,-0.56,359,17.7,39,997.0,0.498,4.19,17.88,0,56
2025-01-07 12:33:59,3989,39,8.49,43.36,0.95,1.37,0.567,2.02,3530,2.85,1.3,360,17.7,39,996.9,0.499,4.2,17.6,0,56
2025-01-07 12:34:00,3155,48,8.35,51.49,1.38,1.346,0.672,0.0,275,-1.61,-1.05,359,17.7,39,996.9,0.5,4.2,17.92,0,56
2025-01-07 12:34:01,3391,45,8.36,48.47,1.21,1.348,0.635,2.01,3530,2.54,1.36,360,17.7,39,996.9,0.5,4.2,18.04,0,56
2025-01-07 12:34:02,3410,43,8.15,46.0,1.12,1.314,0.603,0.0,277,-1.36,-0.5,360,17.7,39,996.8,0.501,4.18,17.24,0,56
2025-01-07 12:34:03,3241,47,8.4,50.95,1.34,1.355,0.666,2.04,3532,2.79,1.55,360,17.7,39,996.8,0.499,4.19,17.64,0,56
2025-01-07 12:34:04,3856,43,9.05,50.32,1.2,1.46,0.66,0.0,280,-1.36,-0.99,359,17.7,38,996.8,0.5,4.19,17.8,0,56
2025-01-07 12:34:05,3187,48,8.42,51.88,1.38,1.358,0.677,2.01,3530,2.79,1.18,359,17.7,38,997.0,0.5,4.19,17.56,0,56
2025-01-07 12:34:06,2878,51,8.14,53.22,1.51,1.313,0.689,0.0,276,-1.43,-0.68,360,17.7,38,997.0,0.5,4.2,17.72,0,56
2025-01-07 12:34:07,3262,45,8.12,47.56,1.2,1.31,0.623,2.02,3530,2.79,1.3,359,17.7,38,997.0,0.499,4.19,17.76,0,56
2025-01-07 12:34:08,3454,44,8.35,47.59,1.17,1.346,0.624,0.0,277,-1.74,-0.62,360,17.7,38,997.1,0.499,4.19,18.0,0,56
2025-01-07 12:34:09,3572,44,8.57,48.57,1.18,1.382,0.637,2.02,3528,2.79,1.49,359,17.7,38,997.1,0.5,4.19,18.0,0,56
2025-01-07 12:34:10,3641,42,8.33,45.3,1.06,1.344,0.594,0.0,275,-1.67,-0.56,360,17.7,39,997.1,0.499,4.19,17.76,0,56
2025-01-07 12:34:11,3670,42,8.53,47.01,1.11,1.376,0.617,2.0,3530,2.73,1.18,359,17.7,39,996.8,0.5,4.19,17.92,0,56
2025-01-07 12:34:12,3069,51,8.69,56.9,1.62,1.402,0.737,0.0,277,-1.67,-0.81,360,17.7,39,996.8,0.5,4.19,17.68,0,56
2025-01-07 12:34:13,2951,55,9.12,64.35,1.99,1.47,0.82,2.03,3530,2.85,1.49,360,17.7,39,996.8,0.5,4.19,17.84,0,56
2025-01-07 12:34:14,3912,43,9.24,51.69,1.24,1.491,0.678,0.0,276,-1.92,-0.93,360,17.7,39,996.9,0.5,4.19,18.04,0,56
2025-01-07 12:34:15,4341,39,9.33,48.05,1.06,1.505,0.629,2.02,3531,2.85,1.24,360,17.7,39,996.9,0.501,4.19,17.68,0,56
2025-01-07 12:34:16,3625,44,8.7,49.31,1.2,1.403,0.647,0.0,276,-1.67,-0.81,360,17.7,39,996.9,0.499,4.2,17.92,0,56
2025-01-07 12:34:17,2967,52,8.6,57.4,1.67,1.387,0.74,1.98,3528,2.91,1.24,359,17.7,39,997.0,0.501,4.2,18.04,0,56
2025-01-07 12:34:18,3184,52,9.25,61.92,1.81,1.492,0.798,0.0,275,-1.74,-0.93,360,17.7,39,997.0,0.5,4.2,18.04,0,56
2025-01-07 12:34:19,3242,49,8.89,56.57,1.56,1.434,0.735,1.98,3530,2.67,1.24,359,17.7,39,997.0,0.498,4.19,18.2,0,57
2025-01-07 12:34:20,3094,47,8.12,49.73,1.32,1.309,0.649,0.0,281,-1.8,-0.81,359,17.7,39,996.8,0.5,4.19,17.96,0,56
2025-01-07 12:34:21,3429,43,8.1,45.24,1.09,1.306,0.594,1.96,3530,2.54,1.12,359,17.7,39,996.8,0.5,4.19,18.28,0,56
2025-01-07 12:34:22,4223,39,8.92,45.28,0.98,1.439,0.592,0.0,277,-1.55,-0.81,359,17.6,39,996.8,0.5,4.19,18.12,0,56
2025-01-07 12:34:23,4294,39,9.09,46.2,1.0,1.466,0.604,2.0,3528,2.73,1.36,359,17.6,39,996.8,0.498,4.19,18.12,0,57
2025-01-07 12:34:24,4552,38,9.43,47.04,1.0,1.521,0.614,0.0,276,-1.61,-0.68,360,17.6,39,996.8,0.5,4.19,18.0,0,57
2025-01-07 12:34:25,4442,38,9.32,47.03,1.01,1.504,0.614,2.01,3528,2.91,1.12,358,17.6,39,996.8,0.499,4.19,18.08,0,57
2025-01-07 12:34:26,3121,50,8.61,55.13,1.53,1.389,0.716,0.0,273,-1.74,-0.68,359,17.6,39,996.8,0.502,4.19,17.68,0,56
2025-01-07 12:34:27,3374,48,8.89,54.7,1.46,1.435,0.714,1.97,3530,3.04,1.36,359,17.6,39,996.8,0.5,4.2,17.6,0,56
2025-01-07 12:34:28,4045,41,9.01,47.82,1.09,1.452,0.627,0.0,276,-1.86,-0.68,359,17.7,39,996.8,0.501,4.19,17.28,0,56
2025-01-07 12:34:29,4334,38,8.96,44.61,0.95,1.445,0.582,2.0,3531,2.6,1.36,359,17.7,39,997.0,0.499,4.2,17.2,0,56
2025-01-07 12:34:30,3769,43,8.88,49.58,1.19,1.433,0.651,0.0,277,-1.8,-0.74,360,17.7,39,997.0,0.499,4.19,17.04,0,56
2025-01-07 12:34:31,3025,51,8.5,55.26,1.56,1.371,0.716,1.98,3530,2.36,1.3,359,17.6,39,997.0,0.5,4.2,16.88,0,56
2025-01-07 12:34:32,3370,46,8.54,50.78,1.3,1.378,0.665,0.0,279,-1.49,-0.81,360,17.6,39,996.9,0.5,4.19,17.0,0,56
2025-01-07 12:34:33,3327,47,8.6,52.01,1.36,1.387,0.68,2.01,3531,2.54,1.49,359,17.6,39,996.9,0.5,4.19,17.32,0,56
2025-01-07 12:34:34,3264,46,8.36,50.1,1.3,1.348,0.655,0.0,273,-1.49,-0.93,360,17.6,39,996.9,0.501,4.19,17.08,0,55
2025-01-07 12:34:35,3378,45,8.44,49.49,1.25,1.361,0.648,2.01,3531,2.67,1.49,360,17.6,39,996.9,0.501,4.2,16.72,0,55
2025-01-07 12:34:36,3354,48,8.84,54.35,1.45,1.426,0.709,0.0,276,-1.3,-0.74,359,17.6,39,996.9,0.5,4.19,16.56,0,55
2025-01-07 12:34:37,3234,47,8.39,50.88,1.33,1.353,0.665,1.98,3532,3.16,1.12,359,17.7,39,996.9,0.5,4.19,16.44,0,55
2025-01-07 12:34:38,3474,43,8.24,46.2,1.11,1.329,0.606,0.0,276,-1.55,-0.62,360,17.7,39,997.0,0.5,4.2,16.76,0,55
2025-01-07 12:34:39,4202,38,8.72,43.51,0.93,1.406,0.568,2.02,3534,2.79,1.36,359,17.7,39,997.0,0.5,4.19,16.28,0,54
2025-01-07 12:34:40,4889,35,9.19,42.14,0.82,1.482,0.543,0.0,276,-1.8,-0.62,360,17.6,39,997.0,0.499,4.2,16.68,0,54
2025-01-07 12:34:41,4740,35,8.87,40.5,0.78,1.431,0.521,2.01,3532,2.54,1.12,359,17.6,39,997.0,0.5,4.2,16.2,0,54
2025-01-07 12:34:42,3927,38,8.04,39.73,0.84,1.297,0.518,0.0,276,-1.61,-0.68,359,17.6,39,997.0,0.5,4.19,16.32,0,54
2025-01-07 12:34:43,4205,36,8.24,39.14,0.79,1.329,0.507,2.02,3534,2.48,1.18,360,17.6,39,997.0,0.5,4.2,16.64,0,54
2025-01-07 12:34:44,3387,42,7.73,41.99,0.98,1.248,0.551,0.0,281,-1.67,-0.43,359,17.6,39,996.9,0.5,4.19,16.36,0,54
2025-01-07 12:34:45,3188,43,7.53,42.14,1.01,1.215,0.553,2.0,3528,3.47,1.24,359,17.6,39,996.9,0.5,4.19,16.32,0,54
2025-01-07 12:34:46,4867,37,9.69,46.67,0.96,1.563,0.606,0.0,276,-2.23,-0.56,360,17.6,39,996.9,0.5,4.18,16.56,0,54
2025-01-07 12:34:47,5832,36,11.29,53.09,1.06,1.821,0.687,1.97,3532,3.1,1.36,360,17.6,39,997.0,0.501,4.19,16.08,0,54
2025-01-07 12:34:48,5736,34,10.52,47.24,0.9,1.697,0.606,0.0,275,-1.74,-0.68,359,17.6,39,997.0,0.5,4.19,16.64,0,54
2025-01-07 12:34:49,5569,31,9.41,39.32,0.69,1.518,0.495,1.99,3532,2.73,1.12,359,17.6,39,997.0,0.5,4.19,16.28,0,54
